#{"t_start": 1683905792.7183545, "env_id": "AcceleratedCart-v1"}
r,l,t
-9.139924,20,153.572778
-5.50447,20,153.775275
-2.037764,20,153.964402
-7.025844,20,154.129788
-3.528868,20,154.7998
-9.361488,20,154.936173
-0.327606,20,155.077296
-1.885952,20,155.230284
-0.814127,20,155.404373
-1.126669,20,155.559037
-1.898897,20,155.703299
-8.423711,20,156.522082
-0.298285,20,156.702585
-4.25796,20,156.877202
-3.056089,20,157.069312
-6.037542,20,157.281017
-6.809438,20,157.509456
-0.332453,20,158.424951
-6.19531,20,158.585048
-0.213649,20,158.756104
-7.460551,20,158.929042
-0.454443,20,159.096762
-1.111914,20,159.247148
-3.924427,20,159.88901
-0.488483,20,160.041752
-4.562602,20,160.181886
-9.818347,20,160.349233
-4.380917,20,160.516771
-2.951715,20,160.673427
-1.037662,20,161.370919
-8.073864,20,161.501954
-0.918796,20,161.674495
-1.478081,20,161.83364
-0.581434,20,161.996363
-0.428992,20,162.153299
-0.733637,20,162.311802
-4.003599,20,163.028442
-0.63266,20,163.265026
-1.277962,20,163.43855
-0.726531,20,163.591247
-4.035613,20,163.76248
-4.811184,20,163.890508
-1.398869,20,164.550203
-1.971441,20,164.694231
-0.920962,20,164.865085
-5.592605,20,165.007651
-2.429198,20,165.185987
-8.617605,20,165.392732
-8.320411,20,166.058068
-2.854272,20,166.207809
-4.950649,20,166.370645
-0.316762,20,166.512336
-0.279977,20,166.706256
-0.513332,20,166.935279
-1.363788,20,167.611751
-3.671165,20,167.75876
-5.611844,20,167.913617
-0.481467,20,168.051494
-0.60772,20,168.21763
-1.057733,20,168.393964
-0.280522,20,168.617725
-0.224171,20,169.344359
-0.512074,20,169.547175
-0.30125,20,169.713398
-2.704113,20,169.881981
-0.27171,20,170.044553
-1.930106,20,170.205413
-0.421396,20,170.869504
-0.586433,20,171.004592
-2.006186,20,171.152653
-0.24837,20,171.281235
-2.229894,20,171.429476
-3.30462,20,171.555653
-1.812856,20,172.211746
-6.775674,20,172.347584
-0.337043,20,172.513066
-0.241488,20,172.69862
-0.274256,20,172.873958
-0.922437,20,173.040867
-0.300885,20,173.69873
-0.825124,20,173.857653
-3.603229,20,174.058604
-2.690368,20,174.23753
-8.004385,20,174.421308
-0.744741,20,174.581952
-0.745536,20,174.751715
-5.599039,20,175.486916
-0.259225,20,175.658688
-0.654493,20,175.82986
-1.314775,20,176.015474
-8.985016,20,176.264247
-0.989541,20,176.420665
-2.165708,20,177.074955
-5.628974,20,177.222973
-0.576028,20,177.383214
-3.507815,20,177.525991
-7.333917,20,177.671613
-7.630583,20,177.818726
-0.565105,20,178.507774
-2.737456,20,178.64097
-0.73057,20,178.806813
-1.560764,20,178.988571
-1.964083,20,179.170521
-2.751225,20,179.346091
-0.206136,20,180.034393
-0.213128,20,180.192054
-2.574386,20,180.372239
-0.486486,20,180.542063
-3.580962,20,180.70433
-0.381483,20,180.868617
-0.57403,20,181.025285
-8.90244,20,181.627025
-8.118697,20,181.766835
-1.478929,20,181.911671
-0.249866,20,182.050423
-5.27621,20,182.209646
-0.49969,20,182.375554
-0.479374,20,183.027739
-2.333341,20,183.153967
-0.79365,20,183.302497
-0.332465,20,183.444329
-0.246379,20,183.596761
-6.599383,20,183.816025
-0.238394,20,184.442078
-2.009389,20,184.569819
-9.839704,20,184.719248
-0.334471,20,184.853697
-0.710846,20,184.986069
-0.353978,20,185.131479
-1.27176,20,185.746017
-1.086396,20,185.856341
-0.253946,20,186.000834
-2.132672,20,186.130232
-0.187151,20,186.277718
-4.857691,20,186.427244
-0.227595,20,186.581244
-8.896244,20,187.347013
-7.400861,20,187.499511
-6.686301,20,187.655009
-2.441423,20,187.809309
-7.412873,20,187.970672
-0.809555,20,188.186552
-1.225476,20,188.898121
-0.671379,20,189.129107
-0.406662,20,189.273056
-1.010077,20,189.429659
-1.066327,20,189.581701
-5.002497,20,189.736803
-1.230007,20,190.434189
-7.70848,20,190.56911
-1.995316,20,190.711669
-0.323816,20,190.883179
-5.75947,20,191.0487
-3.960365,20,191.229874
-2.989922,20,191.976258
-1.318075,20,192.13248
-9.322127,20,192.279732
-0.289072,20,192.46097
-3.707814,20,192.621379
-9.244548,20,192.808707
-3.837076,20,192.97169
-0.357466,20,193.642546
-0.872553,20,193.875909
-1.467731,20,194.043429
-7.828124,20,194.188247
-7.023579,20,194.339671
-0.950097,20,194.481232
-1.744781,20,195.137836
-0.473583,20,195.284104
-0.402192,20,195.434939
-5.591449,20,195.599534
-9.269429,20,195.749384
-6.44604,20,195.88812
-7.456999,20,196.543917
-4.460884,20,196.730223
-0.220753,20,196.913754
-7.192628,20,197.108984
-8.331828,20,197.303594
-8.873625,20,197.489692
-2.505518,20,198.351153
-1.083305,20,198.575642
-5.853455,20,198.839291
-5.685878,20,199.035536
-2.597782,20,199.214164
-0.764792,20,199.383461
-6.797096,20,199.542248
-1.725308,20,200.247434
-9.395222,20,200.40526
-2.583388,20,200.572371
-1.158352,20,200.753431
-6.256029,20,200.922613
-2.407698,20,201.070282
-0.399008,20,201.702538
-0.230327,20,201.83509
-1.998866,20,202.010119
-3.312588,20,202.153671
-4.428347,20,202.383007
-0.630009,20,202.560351
-1.04164,20,203.282785
-5.82355,20,203.441381
-5.581471,20,203.608714
-0.268873,20,203.808192
-0.610528,20,204.030922
-6.480784,20,204.254185
-8.800871,20,205.343882
-0.549909,20,205.506762
-0.405498,20,205.766076
-0.359721,20,205.98664
-0.296509,20,206.197083
-1.961134,20,206.453157
-0.395964,20,206.609882
-0.280492,20,207.305646
-0.333972,20,207.499741
-3.889445,20,207.673121
-2.773209,20,207.849395
-0.349883,20,207.994016
-0.812893,20,208.148355
-4.418735,20,208.849713
-1.264764,20,209.070214
-4.951989,20,209.265306
-0.325014,20,209.482114
-1.92549,20,209.705534
-0.2048,20,209.868366
-0.327616,20,210.649004
-3.870298,20,210.772626
-1.101675,20,210.898137
-1.011341,20,211.038522
-0.533051,20,211.186362
-3.278391,20,211.36072
-0.236257,20,212.097424
-4.252208,20,212.239047
-0.557218,20,212.38847
-0.864292,20,212.533998
-0.274066,20,212.688221
-0.245998,20,212.844298
-7.384919,20,212.991433
-0.431849,20,213.63544
-0.181848,20,213.881093
-5.366733,20,214.050394
-0.977866,20,214.216926
-1.562404,20,214.371624
-4.313286,20,214.548421
-8.897487,20,215.304622
-0.255263,20,215.524085
-3.559427,20,215.688687
-0.736175,20,215.858507
-0.903515,20,216.021306
-5.86577,20,216.178251
-0.336249,20,216.882694
-0.268429,20,217.032941
-3.388594,20,217.204931
-0.319156,20,217.372718
-7.4532,20,217.532655
-0.358797,20,217.695963
-0.413047,20,218.337055
-3.925391,20,218.484058
-7.94233,20,218.638899
-0.230576,20,218.783913
-0.92468,20,218.92761
-5.01631,20,219.050735
-1.15206,20,219.228695
-0.294204,20,219.991949
-0.474622,20,220.126633
-0.247551,20,220.269815
-3.101717,20,220.429693
-0.599828,20,220.600704
-2.486455,20,220.760333
-0.69516,20,221.4152
-0.468998,20,221.561911
-4.742548,20,221.729151
-3.798361,20,221.927716
-3.417271,20,222.084738
-5.983051,20,222.246964
-0.30794,20,222.901461
-3.306884,20,223.023142
-0.270047,20,223.171624
-0.340761,20,223.312817
-5.860312,20,223.486448
-1.583861,20,223.627738
-0.658437,20,224.23913
-7.482232,20,224.35412
-0.414725,20,224.481802
-0.328814,20,224.611338
-0.261207,20,224.738907
-1.048639,20,224.897211
-2.871869,20,225.066638
-0.663253,20,225.796002
-0.559373,20,225.952056
-0.262311,20,226.096436
-8.997912,20,226.270949
-0.252353,20,226.421311
-6.690674,20,226.577495
-2.315339,20,227.268685
-0.672693,20,227.402794
-5.559772,20,227.572958
-0.233144,20,227.711719
-2.369375,20,227.900829
-1.651904,20,228.054541
-6.009792,20,228.68704
-0.958544,20,228.819828
-1.102686,20,228.985007
-0.185092,20,229.137875
-6.831055,20,229.277081
-0.775811,20,229.420876
-1.818498,20,230.061311
-3.144026,20,230.191859
-5.408485,20,230.333711
